,Latitude,Longitude
27661,38.263056,-122.609167
27662,35.151111,-118.016667
27663,43.222223,-74.118611
27664,33.875556,-84.301944
27665,66.915278,-151.528056
27666,35.2975,-93.69
27667,39.903333,-76.158333
27668,48.608333,-122.375
27669,43.564444,-116.222778
27670,45.830278,-122.6375
27671,61.934166,-150.075556
27672,40.484166,-75.099722
27673,26.152222,-81.775278
27674,61.280278,-150.776945
27675,39.851667,-84.418334
27679,38.946666,-76.776111
27680,29.640833,-96.515556
27681,46.550278,-122.266389
27682,32.815556,-117.139444
27683,48.077778,-104.195
27684,37.667778,-80.700833
27685,39.383333,-121.666667
27686,40.003611,-87.964722
27687,34.263611,-116.854444
27688,39.32,-120.139444
27689,35,-82.183333
27690,59.503333,-139.660278
27691,37.491389,-100.829723
27692,60.773889,-151.902222
27693,27.711944,-82.282778
27694,37.133611,-113.300556
27695,48.649444,-120.501944
27696,33.990833,-96.642777
27697,34.910556,-88.060556
27698,42.629167,-74.890833
27699,27.395555,-82.554444
27700,48.031111,-123.436944
27701,30.356389,-95.007778
27702,43.7225,-85.504167
27703,65.6975,-156.351111
27704,38.830834,-94.890277
27705,60.763889,-151.889166
27706,33.803333,-118.339722
27707,42.334722,-71.515
27708,40.965833,-74.361944
27709,61.571667,-149.540277
27710,41.338333,-75.723334
27711,33.298611,-111.915833
27712,44.625,-86.200833
27713,38.498889,-106.339166
27715,41.446111,-85.934722
27717,25.647777,-80.432778
27718,45.424723,-69.214444
27719,29.704444,-98.042222
27721,47.530278,-116.565278
27722,21.318611,-157.922223
27723,40.198611,-111.350556
27724,24.621667,-82.883889
27726,39.091111,-121.618611
27728,45.618056,-116.468056
27729,36.027778,-95.994722
27730,29.704444,-98.042222
27731,46.774167,-106.161111
27733,34.263611,-116.854444
27734,46.26,-122.653056
27735,35.148333,-96.168889
27736,37.665278,-94.158889
27737,61.186944,-149.965278
27738,43.354167,-91.766667
27739,45.428334,-122.942222
27740,42.388333,-88.564722
27741,27.071389,-82.440277
27742,46.309444,-119.306944
27743,31.920556,-102.386944
27744,29.211111,-99.743333
27745,33.871945,-84.301944
27746,38.586944,-77.711389
27747,40.01,-105.048333
27748,31.242777,-82.390555
27749,39.450278,-123.379167
27750,30.831667,-93.339722
27751,42.716945,-71.123334
27752,41.616389,-87.412778
27753,44.65,-95.380278
27754,48.122223,-123.626667
27755,40.524445,-82.85
27756,44.175,-105.635
27757,38.813333,-106.12
27758,45.396666,-115.483333
27759,65.44,-165.718334
27760,38.373056,-81.593055
27761,42.781667,-71.514722
27762,42.208333,-88.323334
27763,41.131389,-81.764722
27764,41.128611,-88.801944
27765,28.808333,-82.316389
27766,60.333333,-150.5
27767,44,-69.716667
27768,38.651111,-90.684166
27769,46.023889,-115.889444
27770,44.409722,-115.253889
27772,40.625834,-74.67
27773,32.300556,-86.393889
27774,31.818334,-89.813889
27775,30.150833,-99.316945
27776,36.018056,-75.671111
27777,38.883333,-93.35
27778,38.831111,-94.890277
27779,43.204722,-115.516667
27780,48.316945,-113.736111
27781,35.138611,-111.671111
27783,46.193055,-97.653611
27784,30.645277,-86.998611
27785,30.307222,-97.895
27786,38.591666,-90.997777
27787,34.586666,-82.673056
27788,39.583889,-84.217223
27789,48.595833,-122.993055
27790,37.668889,-98.123889
27791,45.540555,-95.959722
27792,29.818334,-95.676667
27793,39.834444,-88.865556
27794,41.755,-91.727778
27795,34.066667,-85.833333
27796,39.908611,-107.117223
27798,35.811667,-83.724445
27799,31.417778,-110.847777
27800,35.616667,-106.088333
27801,47.481389,-112.869723
27802,33.913333,-109.023056
27803,37.318056,-121.819723
27804,42.907778,-106.464167
27805,43.1725,-70.798889
27806,38.55,-106.047222
27808,39.258889,-84.774167
27809,39.258889,-84.774167
27810,42.118334,-73.840833
27811,58.666667,-156.566667
27812,60.149166,-164.285555
27813,39.768056,-105.538055
27814,38.724167,-120.753056
27815,32.028056,-96.400556
27817,34.265556,-118.4
27818,32.608889,-85.433889
27819,20.680278,-156.356111
27820,33.200556,-97.197777
27821,33.938889,-81.119445
27822,46.023889,-99.3525
27823,46.900833,-114.064722
27824,33.460833,-111.728334
27825,39.515556,-107.686666
27826,39.536389,-89.332223
27827,32.834166,-115.578611
27828,40.633333,-111.883333
27829,37.256667,-92.372778
27830,44.043333,-89.172223
27831,40.691666,-80.177778
27832,32.290833,-90.398611
27833,31.881111,-106.704722
27834,30.626389,-88.067778
27835,47.001944,-123.066389
27836,61.95,-151.183333
27837,30.277223,-81.799722
27838,36.2125,-115.196111
27839,30.473334,-87.1875
27840,35.259444,-113.938055
27841,41.421945,-88.417778
27842,34.835833,-118.768334
27843,41.743889,-72.18
27844,33.9425,-81.121389
27845,43.5875,-71.266111
27846,33.795,-118.325556
27847,33.298611,-111.915833
27848,32.389444,-94.774167
27849,35.896111,-79.765
27850,28.7775,-81.2375
27851,36.288333,-115.294166
27852,38.576111,-121.259722
27853,25.907222,-80.278334
27854,34.581111,-117.188055
27855,37.618611,-84.363611
27856,34.2675,-77.818056
27857,40.163611,-105.162778
27858,40.451667,-105.011667
27859,35.020834,-112.368333
27860,32.239166,-90.928334
27861,42,-71.196666
27862,44.627778,-93.228056
27863,60.779723,-161.838055
27864,39.401667,-77.984444
27866,37.883333,-80.5
27867,40.108611,-85.613056
27868,38.450833,-90.2375
27869,39.166667,-77.6
27870,33.476667,-89.634722
27871,33.897777,-117.6025
27872,42.758333,-74.132778
27873,44.666389,-93.783611
27874,35.553889,-87.178889
27876,37.183333,-77.5
27877,35.081111,-85.009167
27878,44.734166,-103.861944
27879,39.57,-104.849166
27880,47.493055,-122.215833
27881,47.086944,-122.431389
27882,43.35,-114.216667
27883,31.7,-111.05
27884,35.106667,-111.681389
27885,35.986111,-114.598611
27886,30.444444,-89.993611
27887,60.905833,-162.439166
27888,27.988889,-82.018611
27889,39.556111,-104.854167
27890,33.888056,-118.023611
27891,32.138889,-94.851667
27892,33.688333,-112.0825
27893,59.753889,-154.911111
27894,40.827778,-72.748611
27895,46.971945,-122.904444
27896,33.379723,-104.757778
27897,30.058889,-95.552778
27898,40.041111,-76.201389
27899,40.524445,-82.85
27900,37.949722,-85.146944
27901,26.136666,-80.528334
27902,37.766389,-86.874445
27903,41.626389,-73.883889
27904,42.579167,-99.993055
27905,47.653611,-118.168611
27906,33.626667,-116.159722
27907,26.747777,-81.049444
27908,33.818056,-111.897777
27909,33.818056,-111.897777
27910,45.425556,-84.913333
27911,45.808611,-108.530834
27912,32.601389,-91.93
27913,34.726667,-92.224167
27914,31.847777,-99.314444
27915,28.5925,-81.393611
27916,34.629167,-86.755556
27917,37.660278,-93.816945
27918,48.674445,-123.178611
27919,39.120834,-121.603056
27920,33.460833,-111.728334
27921,27.988611,-82.018056
27922,38.315,-116.998055
27923,36.116667,-86.666667
27925,34.344444,-98.813889
27926,41.0375,-81.466945
27927,34.333056,-92.761389
27928,40.242222,-85.395833
27929,60.1,-159.666667
27930,35.438055,-94.802778
27931,33.11,-98.555278
27933,32.520278,-94.307778
27934,26.920278,-81.990555
27935,45.115556,-95.088889
27936,39.719723,-121.870556
27937,33.623889,-101.240833
27938,33.526945,-112.295277
27939,39.4825,-119.768056
27940,34.535,-117.476944
27941,41.951667,-86.367778
27942,33.982778,-78.347222
27943,36.247777,-120.2375
27944,40.451667,-105.011667
27945,43.514444,-112.070278
27946,33.743055,-115.235833
27947,42.703333,-87.958889
27948,45.145,-93.211389
27949,44.274167,-121.108056
27950,41.602778,-82.684444
27951,20.816667,-156.083333
27952,39.705278,-75.032778
27953,26.008611,-80.237777
27954,60.282223,-154.208333
27955,48.404722,-97.371111
27956,39.955,-118.764167
27957,59.933056,-156.649166
27958,38.266389,-108.1775
27959,38.286944,-104.3925
27960,42.815,-108.729723
27961,28.467223,-82.455556
27962,29.133333,-83.016667
27963,26.845277,-80.221389
27964,43.560278,-89.482778
27965,46.920556,-96.815833
27966,61.966667,-160.25
27967,41.1325,-74.340277
27968,26.197222,-80.170556
27969,27.943333,-81.783333
27970,32.434166,-90.105
27971,30.277778,-81.805833
27972,36.056111,-85.530556
27973,44.385,-124.085
27974,37.115556,-87.855556
27975,43.907222,-92.498889
27976,47.308889,-122.088333
27977,34.200556,-119.206944
27978,58.727223,-156.940833
27979,34.483611,-93.069167
27980,32.409444,-111.218334
27981,39.4175,-77.374167
27982,32.565,-97.308056
27983,39.4175,-77.374167
27984,39.274723,-120.709722
27985,42.917223,-114.765278
27986,32.568056,-96.718056
27987,34.671945,-86.692222
27988,47.233333,-123.1475
27989,54.695833,-123.931389
27990,30.609166,-84.296389
27991,29.484722,-82.021945
27992,38.168056,-77.2075
27993,30.061667,-95.553333
27994,26.4075,-98.845833
27995,35.213889,-80.943055
27996,38.941111,-76.772223
27997,31.577778,-94.709444
27999,36.135555,-94.266667
28000,33.8175,-111.892222
28001,33.626667,-118.159722
28002,41.8975,-85.183333
28003,38.667778,-121.400556
28004,33.974723,-117.636666
28005,48.728611,-94.612222
28006,32.711667,-80.011667
28007,26.676945,-80.084444
28008,48.653611,-122.745277
28009,33.98,-117.638611
28010,35.120834,-80.587222
28011,63.652778,-148.902222
28012,37.316667,-121.821945
28013,40.616111,-83.063333
28014,35.357778,-96.942777
28015,46.255278,-117.058611
28016,32.215278,-98.1775
28017,34.686389,-81.641666
28018,34.571111,-114.358056
28019,34.828889,-77.611944
28020,40.354167,-79.93
28021,42.234722,-85.551944
28022,36.636666,-120.400278
28023,42.374167,-122.873611
28024,36.161111,-97.085555
28025,37.303333,-108.628334
28026,42.223056,-83.745555
28027,47.35,-123.359444
28028,44.866667,-123.198333
28029,37.561667,-82.566389
28030,61.213611,-149.844444
28031,41.865833,-79.206111
28032,39.018611,-84.003889
28033,35.511111,-108.793611
28034,29.176389,-82.229167
28035,28.293889,-81.439444
28036,33.688055,-112.0825
28037,45.444444,-93.971111
28038,34.654444,-112.419723
28039,33.350833,-98.819167
28040,39.5775,-79.339166
28041,59.9675,-141.659167
28042,40.203889,-75.43
28043,41.1625,-82.202778
28044,34.276945,-83.833056
28045,61.571667,-149.540277
28046,42.259722,-84.459444
28047,38.197222,-90.384722
28048,48.311389,-114.255
28049,33.897777,-117.604167
28050,41.086944,-73.725556
28051,61.2,-149.833333
28052,37.456667,-122.108889
28053,61.2,-149.833333
28054,61,-151.433333
28055,48.968611,-155.071667
28056,61.2,-149.816667
28057,31.729445,101.880834
28058,44.48,-69.531667
28059,45.604722,-122.725833
28060,27.972778,-82.755278
28061,48.140833,-113.91
28062,39.367778,-75.072223
28063,46.789722,-116.170278
28064,34.213889,-119.094444
28065,35.952222,-112.146666
28066,42.114167,-87.901389
28067,34.881389,-119.896111
28068,59.645555,-151.476667
28069,40.950278,-95.917778
28070,40.881111,-74.291111
28071,38.018056,-107.717778
28072,46.916389,-114.090555
28073,46.767778,-116.167223
28074,29.935,-95.639444
28076,59.033333,-158.5
28077,39.711667,-100.93
28078,39.358889,-74.449166
28079,33.791944,-116.587777
28080,40.795277,-73.100278
28081,32.116111,-110.941111
28082,29.174445,-81.054722
28083,40.572223,-73.981111
28084,38.991389,-89.166111
28085,43.644444,-84.981945
28086,42.910833,-82.528889
28087,36.225834,-94.032223
28088,43.105,-89.185555
28089,30.2425,-92.673334
28090,30.316667,-95.333333
28091,29.986666,-90.254722
28092,41.459167,-73.501111
28093,37.435277,-95.646111
28094,35.873056,-78.785555
28095,47.619445,-117.630834
28096,26.585277,-81.857778
28097,33.049722,-97.232223
28098,39.761111,-98.793333
28099,36.023334,-78.330278
28100,43.968611,-89.802222
28101,61.213611,-149.844444
28102,37.895,-121.238333
28103,38.110556,-92.680556
28104,42.6,-83.45
28105,41.743889,-72.18
28106,36.995,-84.805556
28107,61.783333,-156.591944
28108,47.166945,-122.016667
28109,34.606667,-120.075556
28110,42.114167,-87.901389
28111,35.136111,-92.713333
28112,60.275,-152.483333
28113,33.128334,-117.280278
28114,35.831667,-90.646389
28115,33.892777,-97.168889
28116,33.128334,-117.280278
28117,34.898889,-120.4575
28118,34.433611,-100.287777
28120,36.935555,-121.789722
28121,43.139722,-89.3375
28122,61.8775,-151.510556
28123,61.213611,-149.844444
28124,34.478334,-85.724445
28125,39.499166,-118.748889
28126,35.691111,-90.01
28127,59.645555,-151.476667
28128,33.925,-97.295
28129,42.151389,-86.126389
28130,30.211944,-85.682778
28131,40.776667,-79.949722
28133,43.907222,-92.498889
28134,36.139723,-90.195833
28135,42.05,-75.301111
28136,40.1,-104.701667
28137,47.353056,-101.0275
28138,39.760833,-101.795833
28139,30.07,-85.583056
28140,26.249722,-81.699722
28141,41.133611,-74.539166
28142,47.863889,-104.633056
28143,29.500833,-95.285
28144,25.516667,-81.633333
28145,46.922223,-114.115
28146,45.361944,-123.355556
28147,41.541666,-70.524445
28148,41.446944,-80.391389
28149,39.555278,-75.063611
28150,42.238055,-83.530278
28151,36.633333,-90.166667
28152,43.723334,-116.543889
28153,37.825,-75.997777
28154,35.066667,-118.183333
28155,40.224723,-83.351667
28156,44.833333,-85.383333
28157,43.05,-83.283333
28158,34.430834,-85.176945
28159,41.303056,-72.050278
28160,45.703056,-108.761111
28161,41.351944,-89.153056
28162,29.374445,-82.520556
28163,41.052778,-121.966667
28164,58.943055,-152.021667
28165,30.2525,-82.191389
28166,29.959444,-81.339722
28167,32.82,-85.238056
28168,43.2025,-71.502222
28169,60.766667,-161.833333
28170,58.420556,-135.432223
28171,64.391389,-144.274445
28172,41.131389,-81.765
28173,31.457778,-87.350833
28174,48.674445,-123.173334
28175,38.083333,-103.699166
28176,38.128334,-94.748055
28177,60.905833,-161.426389
28178,35.274167,-82.640277
28179,34.174723,-116.066945
28180,34.654444,-112.419723
28181,39.572223,-109.721945
28182,33.311389,-84.769723
28183,42.743055,-122.488055
28184,37.373056,-118.363333
28185,39.122223,-108.526667
28186,48.75,-116.493055
28187,40.325834,-74.352222
28188,47.55,-93.867223
28189,38.193333,-121.703611
28190,32.1275,-81.202222
28191,38.135833,-78.452778
28192,34.905278,-117.883611
28193,36.206389,-115.19
28194,41.691666,-69.993611
28195,61.133333,-153.116667
28196,43.343611,-88.128056
28197,33.350278,-110.638333
28198,62.320556,-150.093611
28199,34.799444,-96.696111
28200,39.1575,-91.818334
28201,43.893889,-116.102222
28202,40.875,-74.281111
28203,34.303056,-97.019445
28204,41.445,-106.823334
28205,34.745277,-87.610278
28206,32.826111,-116.9725
28207,24.538611,-81.711944
28208,64.318889,-147.818334
28209,30.711389,-91.479167
28210,64.815278,-147.856389
28211,40.966667,-122.683333
28212,29.174445,-81.054722
28213,33.220834,-92.813056
28214,47.549444,-116.188611
28215,46.974167,-123.938611
28216,47.517778,-122.198611
28217,47.666667,-122.233333
28218,45.163611,-70.450556
28219,42.13,-87.914444
28220,40.823334,-72.7425
28221,41.066945,-73.7075
28222,40.451667,-105.011667
28223,42.578611,-121.890278
28224,28.289722,-81.437222
28225,36.993055,-91.714444
28226,62.25,-142.833333
28227,41.447222,-106.306667
28228,44.045277,-103.057222
28229,38.285833,-76.411667
28230,39.1625,-89.674723
28231,42.817223,-85.928056
28232,41.802222,-74.834167
28233,44.473334,-116.131667
28234,39.4875,-90.133333
28235,39.502222,-104.835833
28236,44.621111,-91.962778
28237,33.183889,-86.793611
28238,32.151667,-91.692222
28239,28.714167,-81.466389
28240,37.701667,-113.098333
28241,32.484166,-80.992222
28242,43.238889,-123.355833
28243,34.978611,-89.786944
28244,33.171945,-97.823611
28245,40.583611,-74.735
28246,32.983889,-97.616945
28247,62.051389,-151.437222
28248,28.7775,-81.2375
28249,33.038889,-116.915
28250,32.123056,-81.201111
28251,46.009444,-83.743889
28252,41.9125,-79.645833
28253,44.281945,-70.007222
28254,42.673334,-110.936666
28255,36.043611,-95.983333
28256,61.166667,-149.983333
28257,61.166667,-151.034166
28258,44.319445,-94.502222
28259,25.947222,-80.423334
28260,38.146111,-120.648055
28261,59.126111,-138.406944
28262,40.861944,-74.048055
28263,40.506667,-75.787777
28264,66.884722,-162.398611
28265,32.656389,-114.605833
28266,62.083333,-154.666667
28267,32.640277,-110.647222
28268,34.280278,-87.600278
28269,46.403056,-122.698333
28270,29.607222,-95.158611
28272,60.750556,-158.862222
28273,33.480556,-118.585
28274,29.618334,-94.986666
28275,37.953611,-107.908333
28276,43.160278,-90.675556
28277,57.35,-156.9
28278,34.268889,-70.901389
28279,59.2,-155.166667
28280,66.812778,-150.643889
28281,33.829723,-118.166389
28282,30.39,-88.753333
28283,25.642222,-80.433333
28284,33.887222,-95.865833
28285,40.039444,-105.225834
28286,35.064444,-101.849444
28287,44.906944,-115.486944
28288,36.772778,-87.519445
28289,43.316389,-89.531945
28290,30.270278,-95.025278
28291,61.258333,-150
28292,28.139722,-82.386111
28293,46.970556,-122.902222
28294,34.275556,-110.009167
28295,42.046389,-88.239444
28296,40.875,-74.281111
28297,37.700833,-113.098611
28298,48.806944,-117.405278
28299,46.882778,-122.583333
28300,38.946389,-76.775834
28301,38.052778,-103.236944
28302,40.8825,-72.385
28303,37.693055,-121.4475
28304,40.007777,-82.897777
28305,44.843611,-87.421389
28306,35.127223,-119.556111
28307,41.591666,-112.72
28308,44.968056,-114.732778
28309,29.024167,-99.526945
28310,39.498889,-119.768056
28312,66.555278,-147.483056
28313,60,-161.166667
28314,31.901667,-90.368611
28315,47.020834,-121.525
28316,26.922778,-81.995277
28317,32.968334,-96.836389
28318,59.749722,-155.437777
28319,34.270278,-88.771667
28320,44.9975,-92.855556
28321,60.050278,-147.824723
28322,40.313611,-84.777778
28323,30.061667,-95.552778
28324,36.688889,-83.813889
28325,41.106667,-92.448055
28326,42.1,-84.566667
28327,35.82,-81.611389
28328,41.099166,-81.198333
28329,38.316667,-120.7
28330,26.744166,-81.433056
28331,26.922778,-81.995277
28332,36.503611,-92.421389
28333,40.795277,-89.613333
28334,29.36,-95.009722
28335,29.478611,-81.206389
28337,41.071389,-87.846389
28338,27.304722,-80.336111
28339,44.866667,-124.016667
28340,37.559166,-110.757778
28341,48.299444,-116.56
28342,44.363611,-73.173889
28343,41.128056,-74.346666
28344,29.572778,-98.463056
28345,61.95,-151.183333
28346,58.732778,-157.02
28347,40.955833,-72.194444
28348,63.636111,-160.837222
28349,30.580556,-91.1225
28350,46.121945,-89.882223
28351,28.514722,-80.799166
28352,36.860833,-116.786944
28354,29.18,-81.058056
28355,33.805556,-118.343611
28356,38.538611,-75.589722
28357,40.670556,-75.140833
28358,36.06,-78.783889
28359,31.457778,-87.350833
28360,60.389166,-146.112222
28361,29.645555,-95.278889
28362,33.621111,-96.585
28363,38.293889,-94.34
28364,32.510556,-83.767223
28365,40.844166,-75.635555
28366,33.451667,-11.741666
28367,32.658056,-97.089722
28368,39.908333,-105.116667
28369,33.036666,-116.915
28370,40.933333,-72.5
